Name;Organisation;responsabilities;search;search page;Full URL
Jean Stella Tinsay;Chua, Tinsay & Vega;;Cassegrain, Jean Sas FR;150;http://www.martindale.com/Jean-Stella-Tinsay/90487-lawyer.htm
Janie A. Shannon;Akin Gump Strauss Hauer & Feld LLP;;Cassegrain, Jean Sas FR;150;http://www.martindale.com/Janie-A-Shannon/1705186-lawyer.htm
Jean High Wetenkamp;;;Cassegrain, Jean Sas FR;150;http://www.martindale.com/Jean-High-Wetenkamp/248346-lawyer.htm
Jennie Shi;;;Cassegrain, Jean Sas FR;150;http://www.martindale.com/Jennie-Shi/1533767-lawyer.htm
Polly Jane Bone;Texas Rio Grande Legal Aid;;Cassegrain, Jean Sas FR;150;http://www.martindale.com/Polly-Jane-Bone/1693550-lawyer.htm
Sara Jean Romano;;;Cassegrain, Jean Sas FR;150;http://www.martindale.com/Sara-Jean-Romano/5000740-lawyer.htm
Janet J. Brody;;;Cassegrain, Jean Sas FR;150;http://www.martindale.com/Janet-J-Brody/226873-lawyer.htm
Jenny Li;A Professional Corporation" href="/Low-Ball-Lynch-A-Professional/222524-law-firm-office.htm">Low, Ball & LynchA Professional Corporation;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Jenny-Li/2628478-lawyer.htm
Jeannie Deborah Goshgarian;;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Jeannie-Deborah-Goshgarian/11310771-lawyer.htm
Jane Kyle McCoy;;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Jane-Kyle-McCoy/229412-lawyer.htm
Janet L. Cartwright;;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Janet-L-Cartwright/249346-lawyer.htm
Andrea Jean Fitanides;;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Andrea-Jean-Fitanides/4216452-lawyer.htm
Jean A. St. Martin;;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Jean-A-St-Martin/253919-lawyer.htm
Jeanette T. Barzelay;Kasowitz, Benson, Torres & Friedman LLP;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Jeanette-T-Barzelay/43741665-lawyer.htm
Cheryl Jean H. Young;;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Cheryl-Jean-H-Young/249359-lawyer.htm
Jane Hawkins;Reed Smith LLP;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Jane-Hawkins/228932-lawyer.htm
Jean Allan;;;Cassegrain, Jean Sas FR;160;http://www.martindale.com/Jean-Allan/225579-lawyer.htm
Laura Jean Martin;USAA Fed. Svgs. Bk.;Regulatory Law Mortgages Intellectual Property;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Laura-Jean-Martin/1705923-lawyer.htm
Janet L. Graser;;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Janet-L-Graser/223439-lawyer.htm
Jean M. Schulz;;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Jean-M-Schulz/193947-lawyer.htm
Jane Michelle Tishkoff;;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Jane-Michelle-Tishkoff/242569-lawyer.htm
Jane Iddings;;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Jane-Iddings/234032-lawyer.htm
Tara-Jane Ingram Flynn;Brydon Hugo & Parker;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Tara-Jane-Ingram-Flynn/2387242-lawyer.htm
Laura Jean Galvan;;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Laura-Jean-Galvan/2386238-lawyer.htm
Jean O. Harris;;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Jean-O-Harris/249259-lawyer.htm
Jane A. Becker Whitaker;Bennazar, García & Milián, C.S.P.;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Jane-A-Becker-Whitaker/1572676-lawyer.htm
Jane Ginsburg;;;Cassegrain, Jean Sas FR;170;http://www.martindale.com/Jane-Ginsburg/251052-lawyer.htm
Jean M. Amabile;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Jean-M-Amabile/225087-lawyer.htm
Jenny Tsai Green;Green & Tsai;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Jenny-Tsai-Green/45677666-lawyer.htm
Jean Hagins Alexander;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Jean-Hagins-Alexander/204395-lawyer.htm
Jacquelin Jeanne Wong;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Jacquelin-Jeanne-Wong/383540-lawyer.htm
Sylvia Jane Kundig;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Sylvia-Jane-Kundig/224851-lawyer.htm
Janet Y. Wong;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Janet-Y-Wong/224174-lawyer.htm
Janet Alice Magnuson;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Janet-Alice-Magnuson/990339-lawyer.htm
Angela Jean Elpers;Sunderland McCutchan, LLP;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Angela-Jean-Elpers/274435-lawyer.htm
Jeanne M. Player;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Jeanne-M-Player/838777-lawyer.htm
Janet Carroll Richardson;;;Cassegrain, Jean Sas FR;180;http://www.martindale.com/Janet-Carroll-Richardson/229930-lawyer.htm
Janet A. Cabral;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Janet-A-Cabral/220179-lawyer.htm
Alyssa Jeanne Allen;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Alyssa-Jeanne-Allen/223478-lawyer.htm
Jane G. Kerr;Kelley & Farren, LLP;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Jane-G-Kerr/76352-lawyer.htm
Jeanette M. Park;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Jeanette-M-Park/31774833-lawyer.htm
Barbara Jane Dukas;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Barbara-Jane-Dukas/242424-lawyer.htm
Jane Meredith Hindman;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Jane-Meredith-Hindman/251050-lawyer.htm
Jeanette Jeewon Parker;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Jeanette-Jeewon-Parker/157671803-lawyer.htm
Kathleen Jane O'Sullivan;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Kathleen-Jane-OSullivan/234333-lawyer.htm
Jean K. Fitzgerald;;;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Jean-K-Fitzgerald/255812-lawyer.htm
Jane Kang;Cupertino Electric, Inc.;Corporate;Cassegrain, Jean Sas FR;190;http://www.martindale.com/Jane-Kang/273864-lawyer.htm
Dorothy Jean Daniels;;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Dorothy-Jean-Daniels/219896-lawyer.htm
Jean P. Tepper;;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Jean-P-Tepper/229972-lawyer.htm
Jane Rothbaler;Gordon & Rees LLP;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Jane-Rothbaler/4425891-lawyer.htm
Jenny Lynn Robbins;Gordon & Rees LLP;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Jenny-Lynn-Robbins/2306128-lawyer.htm
Janet L. Ramusack;;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Janet-L-Ramusack/224963-lawyer.htm
Bethany Jean Bogart;;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Bethany-Jean-Bogart/4206943-lawyer.htm
Jean Elise Mitchell;;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Jean-Elise-Mitchell/239081-lawyer.htm
Jennie C. Liu;Immigration Law Group, LLP;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Jennie-C-Liu/4387136-lawyer.htm
Janet Lee Lucas;;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Janet-Lee-Lucas/2069746-lawyer.htm
Jane Pieri-Gard;;;Cassegrain, Jean Sas FR;200;http://www.martindale.com/Jane-Pieri-Gard/256151-lawyer.htm
Jenny Sung;;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Jenny-Sung/34354982-lawyer.htm
Jane Zirpoli;Farella Braun + Martel LLP;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Jane-Zirpoli/44408618-lawyer.htm
Darlene Jean Johnson;;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Darlene-Jean-Johnson/1764983-lawyer.htm
Linda Jean Condra;Heggeness Sweet Simington & Patrico, APC;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Linda-Jean-Condra/220391-lawyer.htm
Jean Magistrale;;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Jean-Magistrale/206046-lawyer.htm
Jane P. Bahnson;;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Jane-P-Bahnson/214646-lawyer.htm
Janet Filice Thompson;Thompson, Lober & Williams;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Janet-Filice-Thompson/42607625-lawyer.htm
Jean C. Chognard;;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Jean-C-Chognard/182142-lawyer.htm
Mary Jean O'Connor;;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Mary-Jean-OConnor/1704719-lawyer.htm
Jenny J. Wang;Paul Hastings LLP;;Cassegrain, Jean Sas FR;210;http://www.martindale.com/Jenny-J-Wang/4820582-lawyer.htm
Jenny A. Salles;;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Jenny-A-Salles/28049979-lawyer.htm
Jane Rothbaler;Gordon & Rees LLP;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Jane-Rothbaler/2307682-lawyer.htm
Eve F. Lynch;;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Eve-F-Lynch/231352-lawyer.htm
Jeanne M. Defelice;;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Jeanne-M-Defelice/223676-lawyer.htm
Jane J. Whang;Davis Wright Tremaine LLP;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Jane-J-Whang/224402-lawyer.htm
Jane Thomson;;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Jane-Thomson/2133085-lawyer.htm
Janet F. Bentley;;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Janet-F-Bentley/241102-lawyer.htm
Jeanette H. Taggart;Taggart Law Office;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Jeanette-H-Taggart/248249-lawyer.htm
Linda Jean Jett;;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Linda-Jean-Jett/2411174-lawyer.htm
Lindsay Jayne Nichols;;;Cassegrain, Jean Sas FR;220;http://www.martindale.com/Lindsay-Jayne-Nichols/3016974-lawyer.htm
Jeanne M. Sheahan;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Jeanne-M-Sheahan/35953890-lawyer.htm
Jenny J. Kim;Visa Inc.;Transactional Practice;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Jenny-J-Kim/221824-lawyer.htm
Denise Jean Yanagisawa;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Denise-Jean-Yanagisawa/2410592-lawyer.htm
Diane Jean Fong;A Law Corporation" href="/Hopkins-Carley-A-Law-Corporation/250455-law-firm-office.htm">Hopkins & CarleyA Law Corporation;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Diane-Jean-Fong/43083624-lawyer.htm
Jenny Kim Hong;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Jenny-Kim-Hong/3286222-lawyer.htm
Janet M. Breen;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Janet-M-Breen/250972-lawyer.htm
Yvonne Janet Lim;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Yvonne-Janet-Lim/135025-lawyer.htm
Jane M. Lee;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Jane-M-Lee/229233-lawyer.htm
Janet Catherine Kern;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Janet-Catherine-Kern/157681203-lawyer.htm
Jeanette E. Perry;;;Cassegrain, Jean Sas FR;230;http://www.martindale.com/Jeanette-E-Perry/2493400-lawyer.htm
Jayne Ann Peeters;Alvarez & Smith LLP" href="/Steyer-Lowenthal-Boodrookas-Alvarez/223819-law-firm-office.htm">Steyer Lowenthal BoodrookasAlvarez & Smith LLP;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Jayne-Ann-Peeters/223291-lawyer.htm
Deborah Jean Nelson;Lorber Nelson LLP;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Deborah-Jean-Nelson/96038-lawyer.htm
Jane E. Carroll;;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Jane-E-Carroll/2259610-lawyer.htm
Jenny K. Goodman;A Professional Law Corporation" href="/Sullivan-Hill-Lewin-Rez-Engel/217158-law-firm-office.htm">Sullivan Hill Lewin Rez & EngelA Professional Law Corporation;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Jenny-K-Goodman/26743890-lawyer.htm
Janet T. Love;;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Janet-T-Love/231033-lawyer.htm
Gail Eve Silverstein;;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Gail-Eve-Silverstein/2305338-lawyer.htm
Bonnie Jean Barnish;;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Bonnie-Jean-Barnish/2289018-lawyer.htm
Jeanette S. Harms;;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Jeanette-S-Harms/252001-lawyer.htm
Jean Rose Kerins;;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Jean-Rose-Kerins/187755-lawyer.htm
Barbara Jean Weiser;Law Office of Douglas Stoodt;;Cassegrain, Jean Sas FR;240;http://www.martindale.com/Barbara-Jean-Weiser/218519-lawyer.htm
Laurie Jeanne Williams;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Laurie-Jeanne-Williams/227027-lawyer.htm
Dennis Jean Drouillard;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Dennis-Jean-Drouillard/1706440-lawyer.htm
Janet A. Hart;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Janet-A-Hart/222262-lawyer.htm
Jayne E. Fleming;Reed Smith LLP;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Jayne-E-Fleming/2053608-lawyer.htm
Jenny E. Ross;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Jenny-E-Ross/238445-lawyer.htm
Jean C. Gaskill;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Jean-C-Gaskill/226984-lawyer.htm
Angela Jeanne Bowman;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Angela-Jeanne-Bowman/87478-lawyer.htm
Jeannie Cervera;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Jeannie-Cervera/247915-lawyer.htm
Janet J. Hardan;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Janet-J-Hardan/1703663-lawyer.htm
Janet S. Barriball;;;Cassegrain, Jean Sas FR;250;http://www.martindale.com/Janet-S-Barriball/255524-lawyer.htm
